ID,Class
image_526.jpg,normal
image_17.jpg,meningioma_tumor
image_49.jpg,pituitary_tumor
image_600.jpg,pituitary_tumor
image_566.jpg,meningioma_tumor
image_4.jpg,meningioma_tumor
image_350.jpg,normal
image_557.jpg,meningioma_tumor
image_470.jpg,normal
image_389.jpg,meningioma_tumor
image_465.jpg,glioma_tumor
image_395.jpg,meningioma_tumor
image_226.jpg,glioma_tumor
image_27.jpg,glioma_tumor
image_569.jpg,meningioma_tumor
image_264.jpg,glioma_tumor
image_51.jpg,normal
image_230.jpg,meningioma_tumor
image_38.jpg,glioma_tumor
image_158.jpg,meningioma_tumor
image_238.jpg,pituitary_tumor
image_595.jpg,normal
image_176.jpg,pituitary_tumor
image_520.jpg,meningioma_tumor
image_437.jpg,glioma_tumor
image_195.jpg,meningioma_tumor
image_522.jpg,normal
image_384.jpg,meningioma_tumor
image_599.jpg,meningioma_tumor
image_528.jpg,meningioma_tumor
image_68.jpg,normal
image_415.jpg,normal
image_169.jpg,pituitary_tumor
image_501.jpg,pituitary_tumor
image_163.jpg,pituitary_tumor
image_310.jpg,glioma_tumor
image_194.jpg,normal
image_153.jpg,pituitary_tumor
image_351.jpg,meningioma_tumor
image_361.jpg,glioma_tumor
image_227.jpg,meningioma_tumor
image_357.jpg,pituitary_tumor
image_104.jpg,glioma_tumor
image_420.jpg,pituitary_tumor
image_75.jpg,normal
image_452.jpg,normal
image_598.jpg,glioma_tumor
image_120.jpg,pituitary_tumor
image_416.jpg,meningioma_tumor
image_439.jpg,pituitary_tumor
image_583.jpg,glioma_tumor
image_208.jpg,pituitary_tumor
image_358.jpg,pituitary_tumor
image_527.jpg,normal
image_366.jpg,glioma_tumor
image_434.jpg,pituitary_tumor
image_9.jpg,glioma_tumor
image_405.jpg,normal
image_37.jpg,normal
image_140.jpg,normal
image_254.jpg,meningioma_tumor
image_304.jpg,pituitary_tumor
image_529.jpg,normal
image_60.jpg,pituitary_tumor
image_112.jpg,meningioma_tumor
image_502.jpg,normal
image_560.jpg,meningioma_tumor
image_381.jpg,pituitary_tumor
image_263.jpg,glioma_tumor
image_516.jpg,pituitary_tumor
image_298.jpg,meningioma_tumor
image_151.jpg,normal
image_267.jpg,glioma_tumor
image_535.jpg,glioma_tumor
image_360.jpg,pituitary_tumor
image_547.jpg,glioma_tumor
image_39.jpg,meningioma_tumor
image_515.jpg,meningioma_tumor
image_308.jpg,meningioma_tumor
image_199.jpg,glioma_tumor
image_498.jpg,meningioma_tumor
image_382.jpg,normal
image_147.jpg,meningioma_tumor
image_504.jpg,meningioma_tumor
image_549.jpg,glioma_tumor
image_148.jpg,meningioma_tumor
image_450.jpg,meningioma_tumor
image_349.jpg,pituitary_tumor
image_326.jpg,pituitary_tumor
image_421.jpg,glioma_tumor
image_124.jpg,glioma_tumor
image_537.jpg,pituitary_tumor
image_97.jpg,glioma_tumor
image_144.jpg,meningioma_tumor
image_240.jpg,glioma_tumor
image_404.jpg,pituitary_tumor
image_98.jpg,normal
image_372.jpg,glioma_tumor
image_325.jpg,pituitary_tumor
image_280.jpg,pituitary_tumor
image_294.jpg,glioma_tumor
image_590.jpg,normal
image_123.jpg,meningioma_tumor
image_184.jpg,pituitary_tumor
image_203.jpg,normal
image_324.jpg,meningioma_tumor
image_247.jpg,normal
image_448.jpg,glioma_tumor
image_620.jpg,meningioma_tumor
image_513.jpg,pituitary_tumor
image_440.jpg,meningioma_tumor
image_546.jpg,pituitary_tumor
image_418.jpg,meningioma_tumor
image_126.jpg,glioma_tumor
image_403.jpg,glioma_tumor
image_457.jpg,meningioma_tumor
image_443.jpg,glioma_tumor
image_224.jpg,glioma_tumor
image_343.jpg,normal
image_54.jpg,meningioma_tumor
image_220.jpg,pituitary_tumor
image_130.jpg,glioma_tumor
image_593.jpg,pituitary_tumor
image_423.jpg,meningioma_tumor
image_480.jpg,pituitary_tumor
image_564.jpg,meningioma_tumor
image_425.jpg,meningioma_tumor
image_101.jpg,meningioma_tumor
image_432.jpg,meningioma_tumor
image_387.jpg,meningioma_tumor
image_601.jpg,normal
image_295.jpg,pituitary_tumor
image_268.jpg,pituitary_tumor
image_495.jpg,normal
image_445.jpg,pituitary_tumor
image_113.jpg,pituitary_tumor
image_180.jpg,pituitary_tumor
image_451.jpg,pituitary_tumor
image_494.jpg,pituitary_tumor
image_482.jpg,normal
image_374.jpg,normal
image_315.jpg,meningioma_tumor
image_152.jpg,normal
image_172.jpg,meningioma_tumor
image_234.jpg,normal
image_307.jpg,meningioma_tumor
image_458.jpg,pituitary_tumor
image_165.jpg,meningioma_tumor
image_318.jpg,meningioma_tumor
image_137.jpg,glioma_tumor
image_411.jpg,glioma_tumor
image_198.jpg,meningioma_tumor
image_586.jpg,glioma_tumor
image_259.jpg,normal
image_233.jpg,normal
image_116.jpg,pituitary_tumor
image_121.jpg,normal
image_464.jpg,normal
image_508.jpg,glioma_tumor
image_377.jpg,glioma_tumor
image_385.jpg,normal
image_225.jpg,meningioma_tumor
image_588.jpg,pituitary_tumor
image_489.jpg,meningioma_tumor
image_348.jpg,pituitary_tumor
image_128.jpg,pituitary_tumor
image_611.jpg,meningioma_tumor
image_446.jpg,meningioma_tumor
image_286.jpg,pituitary_tumor
image_572.jpg,glioma_tumor
image_44.jpg,pituitary_tumor
image_108.jpg,glioma_tumor
image_523.jpg,meningioma_tumor
image_558.jpg,glioma_tumor
image_134.jpg,glioma_tumor
image_441.jpg,glioma_tumor
image_62.jpg,meningioma_tumor
image_45.jpg,pituitary_tumor
image_170.jpg,pituitary_tumor
image_66.jpg,normal
image_284.jpg,glioma_tumor
image_86.jpg,glioma_tumor
image_243.jpg,glioma_tumor
image_187.jpg,pituitary_tumor
image_327.jpg,pituitary_tumor
image_160.jpg,glioma_tumor
image_13.jpg,normal
image_36.jpg,glioma_tumor
image_29.jpg,meningioma_tumor
image_171.jpg,glioma_tumor
image_143.jpg,normal
image_237.jpg,pituitary_tumor
image_497.jpg,pituitary_tumor
image_517.jpg,glioma_tumor
image_582.jpg,glioma_tumor
image_222.jpg,meningioma_tumor
image_587.jpg,meningioma_tumor
image_96.jpg,glioma_tumor
image_52.jpg,glioma_tumor
image_241.jpg,glioma_tumor
image_525.jpg,pituitary_tumor
image_352.jpg,meningioma_tumor
image_533.jpg,meningioma_tumor
image_179.jpg,meningioma_tumor
image_461.jpg,glioma_tumor
image_543.jpg,pituitary_tumor
image_42.jpg,glioma_tumor
image_574.jpg,pituitary_tumor
image_539.jpg,pituitary_tumor
image_207.jpg,meningioma_tumor
image_393.jpg,pituitary_tumor
image_283.jpg,meningioma_tumor
image_359.jpg,pituitary_tumor
image_398.jpg,pituitary_tumor
image_255.jpg,meningioma_tumor
image_518.jpg,glioma_tumor
image_218.jpg,meningioma_tumor
image_5.jpg,normal
image_550.jpg,glioma_tumor
image_99.jpg,meningioma_tumor
image_407.jpg,meningioma_tumor
image_503.jpg,meningioma_tumor
image_48.jpg,glioma_tumor
image_33.jpg,pituitary_tumor
image_201.jpg,normal
image_135.jpg,meningioma_tumor
image_28.jpg,normal
image_541.jpg,meningioma_tumor
image_231.jpg,pituitary_tumor
image_490.jpg,glioma_tumor
image_379.jpg,normal
image_289.jpg,glioma_tumor
image_419.jpg,glioma_tumor
image_392.jpg,glioma_tumor
image_499.jpg,pituitary_tumor
image_139.jpg,normal
image_63.jpg,glioma_tumor
image_472.jpg,pituitary_tumor
image_129.jpg,pituitary_tumor
image_604.jpg,glioma_tumor
image_521.jpg,glioma_tumor
image_65.jpg,pituitary_tumor
image_15.jpg,glioma_tumor
image_157.jpg,meningioma_tumor
image_41.jpg,pituitary_tumor
image_493.jpg,normal
image_380.jpg,pituitary_tumor
image_188.jpg,glioma_tumor
image_217.jpg,normal
image_53.jpg,glioma_tumor
image_338.jpg,glioma_tumor
image_296.jpg,pituitary_tumor
image_252.jpg,glioma_tumor
image_462.jpg,pituitary_tumor
image_456.jpg,pituitary_tumor
image_619.jpg,meningioma_tumor
image_270.jpg,meningioma_tumor
image_202.jpg,meningioma_tumor
image_162.jpg,meningioma_tumor
image_556.jpg,meningioma_tumor
image_402.jpg,glioma_tumor
image_477.jpg,meningioma_tumor
image_106.jpg,meningioma_tumor
image_390.jpg,meningioma_tumor
image_2.jpg,normal
image_578.jpg,pituitary_tumor
image_562.jpg,meningioma_tumor
image_81.jpg,pituitary_tumor
image_206.jpg,meningioma_tumor
image_35.jpg,normal
image_509.jpg,glioma_tumor
image_428.jpg,pituitary_tumor
image_455.jpg,glioma_tumor
image_367.jpg,meningioma_tumor
image_92.jpg,glioma_tumor
image_340.jpg,glioma_tumor
image_565.jpg,glioma_tumor
image_346.jpg,normal
image_242.jpg,glioma_tumor
image_14.jpg,glioma_tumor
image_316.jpg,glioma_tumor
image_388.jpg,glioma_tumor
image_274.jpg,pituitary_tumor
image_167.jpg,meningioma_tumor
image_616.jpg,glioma_tumor
image_485.jpg,pituitary_tumor
image_606.jpg,pituitary_tumor
image_505.jpg,normal
image_244.jpg,meningioma_tumor
image_567.jpg,meningioma_tumor
image_563.jpg,pituitary_tumor
image_190.jpg,pituitary_tumor
image_476.jpg,meningioma_tumor
image_511.jpg,glioma_tumor
image_59.jpg,glioma_tumor
image_475.jpg,pituitary_tumor
image_561.jpg,pituitary_tumor
image_253.jpg,pituitary_tumor
image_22.jpg,pituitary_tumor
image_314.jpg,normal
image_460.jpg,meningioma_tumor
image_161.jpg,pituitary_tumor
image_277.jpg,pituitary_tumor
image_192.jpg,glioma_tumor
image_386.jpg,normal
image_414.jpg,meningioma_tumor
image_492.jpg,glioma_tumor
image_344.jpg,meningioma_tumor
image_309.jpg,normal
image_131.jpg,normal
image_100.jpg,pituitary_tumor
image_373.jpg,glioma_tumor
image_88.jpg,pituitary_tumor
image_459.jpg,pituitary_tumor
image_331.jpg,glioma_tumor
image_215.jpg,normal
image_467.jpg,normal
image_122.jpg,normal
image_615.jpg,meningioma_tumor
image_21.jpg,meningioma_tumor
image_72.jpg,meningioma_tumor
image_107.jpg,meningioma_tumor
image_271.jpg,normal
image_436.jpg,pituitary_tumor
image_103.jpg,pituitary_tumor
