ID,prediction
image_568.jpg,glioma_tumor
image_499.jpg,glioma_tumor
image_517.jpg,glioma_tumor
image_163.jpg,glioma_tumor
image_144.jpg,meningioma_tumor
image_295.jpg,pituitary_tumor
image_259.jpg,normal
image_542.jpg,glioma_tumor
image_445.jpg,meningioma_tumor
image_552.jpg,glioma_tumor
image_539.jpg,glioma_tumor
image_386.jpg,pituitary_tumor
image_399.jpg,pituitary_tumor
image_110.jpg,meningioma_tumor
image_282.jpg,pituitary_tumor
image_531.jpg,glioma_tumor
image_52.jpg,meningioma_tumor
image_189.jpg,normal
image_260.jpg,normal
image_490.jpg,glioma_tumor
image_473.jpg,glioma_tumor
image_521.jpg,glioma_tumor
image_435.jpg,pituitary_tumor
image_467.jpg,glioma_tumor
image_578.jpg,glioma_tumor
image_429.jpg,pituitary_tumor
image_389.jpg,pituitary_tumor
image_471.jpg,meningioma_tumor
image_309.jpg,pituitary_tumor
image_169.jpg,meningioma_tumor
image_611.jpg,glioma_tumor
image_53.jpg,meningioma_tumor
image_17.jpg,meningioma_tumor
image_586.jpg,pituitary_tumor
image_2.jpg,meningioma_tumor
image_86.jpg,meningioma_tumor
image_588.jpg,glioma_tumor
image_35.jpg,meningioma_tumor
image_100.jpg,meningioma_tumor
image_128.jpg,meningioma_tumor
image_123.jpg,meningioma_tumor
image_23.jpg,meningioma_tumor
image_496.jpg,glioma_tumor
image_398.jpg,pituitary_tumor
image_67.jpg,meningioma_tumor
image_8.jpg,meningioma_tumor
image_549.jpg,glioma_tumor
image_125.jpg,meningioma_tumor
image_427.jpg,pituitary_tumor
image_240.jpg,normal
image_248.jpg,normal
image_121.jpg,meningioma_tumor
image_208.jpg,normal
image_172.jpg,meningioma_tumor
image_345.jpg,pituitary_tumor
image_51.jpg,meningioma_tumor
image_536.jpg,glioma_tumor
image_410.jpg,pituitary_tumor
image_446.jpg,glioma_tumor
image_38.jpg,meningioma_tumor
image_500.jpg,glioma_tumor
image_302.jpg,pituitary_tumor
image_243.jpg,normal
image_194.jpg,normal
image_617.jpg,glioma_tumor
image_286.jpg,pituitary_tumor
image_403.jpg,pituitary_tumor
image_87.jpg,meningioma_tumor
image_280.jpg,pituitary_tumor
image_488.jpg,glioma_tumor
image_148.jpg,meningioma_tumor
image_470.jpg,glioma_tumor
image_21.jpg,meningioma_tumor
image_425.jpg,pituitary_tumor
image_535.jpg,glioma_tumor
image_528.jpg,glioma_tumor
image_589.jpg,glioma_tumor
image_422.jpg,pituitary_tumor
image_426.jpg,pituitary_tumor
image_263.jpg,normal
image_175.jpg,meningioma_tumor
image_385.jpg,pituitary_tumor
image_595.jpg,glioma_tumor
image_440.jpg,pituitary_tumor
image_559.jpg,glioma_tumor
image_498.jpg,glioma_tumor
image_7.jpg,meningioma_tumor
image_72.jpg,meningioma_tumor
image_376.jpg,pituitary_tumor
image_73.jpg,meningioma_tumor
image_244.jpg,normal
image_415.jpg,pituitary_tumor
image_139.jpg,meningioma_tumor
image_29.jpg,meningioma_tumor
image_322.jpg,normal
image_501.jpg,glioma_tumor
image_321.jpg,pituitary_tumor
image_420.jpg,pituitary_tumor
image_621.jpg,glioma_tumor
image_220.jpg,normal
image_230.jpg,normal
image_131.jpg,meningioma_tumor
image_159.jpg,meningioma_tumor
image_179.jpg,meningioma_tumor
image_222.jpg,normal
image_409.jpg,pituitary_tumor
image_247.jpg,normal
image_475.jpg,glioma_tumor
image_608.jpg,glioma_tumor
image_116.jpg,meningioma_tumor
image_147.jpg,meningioma_tumor
image_26.jpg,meningioma_tumor
image_82.jpg,meningioma_tumor
image_4.jpg,meningioma_tumor
image_170.jpg,meningioma_tumor
image_370.jpg,pituitary_tumor
image_468.jpg,glioma_tumor
image_451.jpg,glioma_tumor
image_42.jpg,meningioma_tumor
image_400.jpg,pituitary_tumor
image_28.jpg,meningioma_tumor
image_393.jpg,pituitary_tumor
image_115.jpg,pituitary_tumor
image_298.jpg,pituitary_tumor
image_152.jpg,meningioma_tumor
image_579.jpg,glioma_tumor
image_171.jpg,pituitary_tumor
image_44.jpg,meningioma_tumor
image_239.jpg,normal
image_176.jpg,meningioma_tumor
image_507.jpg,glioma_tumor
image_246.jpg,normal
image_106.jpg,meningioma_tumor
image_375.jpg,pituitary_tumor
image_341.jpg,meningioma_tumor
image_372.jpg,pituitary_tumor
image_449.jpg,meningioma_tumor
image_367.jpg,pituitary_tumor
image_489.jpg,meningioma_tumor
image_61.jpg,meningioma_tumor
image_397.jpg,pituitary_tumor
image_599.jpg,glioma_tumor
image_16.jpg,meningioma_tumor
image_412.jpg,pituitary_tumor
image_331.jpg,meningioma_tumor
image_550.jpg,glioma_tumor
image_571.jpg,meningioma_tumor
image_339.jpg,pituitary_tumor
image_311.jpg,pituitary_tumor
image_195.jpg,normal
image_593.jpg,glioma_tumor
image_545.jpg,glioma_tumor
image_514.jpg,pituitary_tumor
image_434.jpg,pituitary_tumor
image_213.jpg,normal
image_32.jpg,meningioma_tumor
image_50.jpg,meningioma_tumor
image_200.jpg,normal
image_257.jpg,normal
image_433.jpg,pituitary_tumor
image_317.jpg,pituitary_tumor
image_537.jpg,glioma_tumor
image_236.jpg,normal
image_80.jpg,meningioma_tumor
image_387.jpg,pituitary_tumor
image_173.jpg,meningioma_tumor
image_390.jpg,pituitary_tumor
image_417.jpg,pituitary_tumor
image_268.jpg,normal
image_328.jpg,pituitary_tumor
image_63.jpg,meningioma_tumor
image_79.jpg,meningioma_tumor
image_103.jpg,meningioma_tumor
image_348.jpg,pituitary_tumor
image_9.jpg,meningioma_tumor
image_357.jpg,pituitary_tumor
image_391.jpg,pituitary_tumor
image_553.jpg,glioma_tumor
image_1.jpg,meningioma_tumor
image_612.jpg,glioma_tumor
image_294.jpg,pituitary_tumor
image_597.jpg,glioma_tumor
image_491.jpg,glioma_tumor
image_554.jpg,glioma_tumor
image_525.jpg,glioma_tumor
image_336.jpg,pituitary_tumor
image_353.jpg,pituitary_tumor
image_252.jpg,normal
image_455.jpg,glioma_tumor
image_532.jpg,glioma_tumor
image_363.jpg,pituitary_tumor
image_140.jpg,meningioma_tumor
image_340.jpg,pituitary_tumor
image_369.jpg,pituitary_tumor
image_85.jpg,meningioma_tumor
image_421.jpg,pituitary_tumor
image_58.jpg,meningioma_tumor
image_30.jpg,meningioma_tumor
image_101.jpg,pituitary_tumor
image_81.jpg,meningioma_tumor
image_191.jpg,normal
image_127.jpg,meningioma_tumor
image_346.jpg,pituitary_tumor
image_167.jpg,meningioma_tumor
image_227.jpg,normal
image_267.jpg,normal
image_107.jpg,meningioma_tumor
image_196.jpg,normal
image_395.jpg,pituitary_tumor
image_548.jpg,glioma_tumor
image_382.jpg,pituitary_tumor
image_454.jpg,glioma_tumor
image_306.jpg,pituitary_tumor
image_318.jpg,pituitary_tumor
image_14.jpg,meningioma_tumor
image_77.jpg,meningioma_tumor
image_373.jpg,pituitary_tumor
image_113.jpg,meningioma_tumor
image_334.jpg,pituitary_tumor
image_161.jpg,meningioma_tumor
image_83.jpg,meningioma_tumor
image_214.jpg,normal
image_166.jpg,meningioma_tumor
image_620.jpg,meningioma_tumor
image_102.jpg,pituitary_tumor
image_452.jpg,glioma_tumor
image_562.jpg,glioma_tumor
image_287.jpg,pituitary_tumor
image_233.jpg,normal
image_104.jpg,meningioma_tumor
image_378.jpg,pituitary_tumor
image_518.jpg,glioma_tumor
image_97.jpg,meningioma_tumor
image_204.jpg,normal
image_18.jpg,meningioma_tumor
image_458.jpg,glioma_tumor
image_360.jpg,pituitary_tumor
image_210.jpg,normal
image_225.jpg,normal
image_276.jpg,pituitary_tumor
image_136.jpg,meningioma_tumor
image_289.jpg,pituitary_tumor
image_402.jpg,pituitary_tumor
image_462.jpg,glioma_tumor
image_364.jpg,pituitary_tumor
image_483.jpg,glioma_tumor
image_544.jpg,glioma_tumor
image_219.jpg,normal
image_185.jpg,normal
image_541.jpg,glioma_tumor
image_13.jpg,meningioma_tumor
image_478.jpg,glioma_tumor
image_546.jpg,meningioma_tumor
image_250.jpg,normal
image_522.jpg,glioma_tumor
image_94.jpg,meningioma_tumor
